"ID"	"Study.name"	"Outcome"	"PERSON"	"Sample.size"	"Correlation"	"Fisher.s.Z"	"Std.Err"	"Full.Reference"	"Long.Dup"	"raw.r."	"Study"	"SEX"	"Best."	"AGE"	"East.West"	"setting2"	"Setting"	"1st"	"2nd"	"3rd"	"4th"	"aveORonlyR"	"aveDVs"	"Country"	"t"	"df"	"d_est"	"p.onetail"	"p.twotail"
"368"	"SSI04ABm"	"AggBeh"	"."	289	0.089	0.0892361128365011	0.0591312395989083	"Shibuya, A., Sakamoto, A., Ihori, N., Yukawa, S. (2004). Media bouryoku heno sesshoku, sesshoku kankyo ga kougekisei ni oyobosu choukiteki eikyou: Shougakusei heno paneru chosa [The long-term effects of media violence and its situational variables on aggression: A panel study to elementary school children]. Proceeding of the 45th convention of the Japanese Society of Social Psychology, pp. 248-249."	"Blank"	"y"	1	"M"	"y"	"Child"	"East"	"Nonexp"	"NonexpS"	NA	NA	NA	NA	NA	NA	"Japan"	1.50911960313696	287	0.178709184882148	0.0661841475177608	0.132368295035522
"396"	"SYS02AB2b"	"AggBeh"	"."	780	0.184	0.186119730239922	0.0358748001667088	"Sakamoto, A., Yukawa, S., Shibuya, A., & Ihori, N. (2002) Seishounen to housou ni kansuru chousa kenkyu: Terebi to terebigemu niokeru bouryoku ga seishounen no kougekisei ni oyobosu eikyou wo chuushin toshite[A survey report about the youth and broadcasting: The influence of television and videogame violence on aggression] (Unpublished)."	"Blank"	"y"	2	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.218000"	"0.149000"	"."	"."	"0.184"	"BP,30"	"Japan"	5.18803531657405	778	0.374392282700982	1.35670379305518e-07	2.71340758611036e-07
"450"	"YA99ABb"	"AggBeh"	"."	2984	0.256	0.261823156097526	0.0183155098218299	"Youth Affairs Administration of Management and Coordination Agency. (1999). Seishonen to terebi, gemu tou ni kakawaru bouryokusei ni kansuru chosa houkokusho [A survey research report on TV and video game violence and youth]. Tokyo: Author."	"Blank"	"y"	1	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.256"	"."	"Japan"	14.2951606941055	2982	0.529649630330129	3.4511476314275e-45	6.902295262855e-45
"457"	"YS01ABb"	"AggBeh"	"."	1050	0.205	0.207946365635212	0.0309048513607707	"Yukawa, S., & Sakamoto, A. (2001). Terebi oyobi terebigemu niokeru bouryoku ga seishounen no kougekisei ni oyobosu eikyo: chugakusei oyobi koukousei wo taisho toshita juudan deta no bunseki [The effects of television and videogame violence on aggression of youth: A longitudinal study of junior high school and high school students]. Proceeding of the 42nd convention of the Japanese Society of Social Psychology, pp. 502-503. "	"Blank"	"y"	1	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.162000"	"0.247000"	"."	"."	"0.205"	"BP,30"	"Japan"	6.72859944245421	1048	0.418896535894784	1.40690076556381e-11	2.81380153112762e-11
"322"	"NKS99AC"	"AggCog"	"."	181	0.1111	0.111560525671167	0.0749531688995861	"Naito, M., Kobayashi, K., & Sakamoto, A. (1999). Terebigemu no shiyou to kougekisei no ingakankei no kentou (3): chugakusei ni taisuru paneru kenkyu [Testing a causal relationship between video game use and aggression: A panel study on junior high school students]. Proceeding of the 40th convention of the Japanese Society of Social Psychology, pp. 288-289."	"Blank"	"y"	1	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.084000"	"0.138000"	"."	"."	"0.1111"	"T1,T2"	"Japan"	1.48840305632205	179	0.223584157604156	0.0692021267544295	0.138404253508859
"371"	"SSI04ACf"	"AggCog"	"."	302	0.086	0.0862129645198654	0.057831493196624	"Shibuya, A., Sakamoto, A., Ihori, N., Yukawa, S. (2004). Media bouryoku heno sesshoku, sesshoku kankyo ga kougekisei ni oyobosu choukiteki eikyou: Shougakusei heno paneru chosa [The long-term effects of media violence and its situational variables on aggression: A panel study to elementary school children]. Proceeding of the 45th convention of the Japanese Society of Social Psychology, pp. 248-249."	"Blank"	"y"	1	"F"	"y"	"Child"	"East"	"Nonexp"	"NonexpS"	NA	NA	NA	NA	"0.086"	NA	"Japan"	1.49076151685632	300	0.17263960608979	0.0685373927670358	0.137074785534072
"374"	"SSI04ACm"	"AggCog"	"."	289	0.091	0.091252445827796	0.0591312395989083	"Shibuya, A., Sakamoto, A., Ihori, N., Yukawa, S. (2004). Media bouryoku heno sesshoku, sesshoku kankyo ga kougekisei ni oyobosu choukiteki eikyou: Shougakusei heno paneru chosa [The long-term effects of media violence and its situational variables on aggression: A panel study to elementary school children]. Proceeding of the 45th convention of the Japanese Society of Social Psychology, pp. 248-249."	"Blank"	"y"	1	"M"	"y"	"Child"	"East"	"Nonexp"	"NonexpS"	NA	NA	NA	NA	"0.091"	NA	"Japan"	1.54321888813372	287	0.182758283774434	0.0619397760514663	0.123879552102933
"401"	"SYS02AC2b"	"AggCog"	"."	780	0.119	0.119566541187873	0.0358748001667088	"Sakamoto, A., Yukawa, S., Shibuya, A., & Ihori, N. (2002) Seishounen to housou ni kansuru chousa kenkyu: Terebi to terebigemu niokeru bouryoku ga seishounen no kougekisei ni oyobosu eikyou wo chuushin toshite[A survey report about the youth and broadcasting: The influence of television and videogame violence on aggression] (Unpublished)."	"Blank"	"y"	2	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.130000"	"0.108000"	"."	"."	"0.119"	"BP,30"	"Japan"	3.33288382464159	778	0.239703270510498	0.000450066836276878	0.000900133672553756
"462"	"YS01ACb"	"AggCog"	"."	1050	0.088	0.0882282186707783	0.0309048513607707	"Yukawa, S., & Sakamoto, A. (2001). Terebi oyobi terebigemu niokeru bouryoku ga seishounen no kougekisei ni oyobosu eikyo: chugakusei oyobi koukousei wo taisho toshita juudan deta no bunseki [The effects of television and videogame violence on aggression of youth: A longitudinal study of junior high school and high school students]. Proceeding of the 42nd convention of the Japanese Society of Social Psychology, pp. 502-503. "	"Blank"	"y"	1	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.101000"	"0.074000"	"."	"."	"0.088"	"BP,30"	"Japan"	2.85483394308673	1048	0.17668545570589	0.00219541169833375	0.00439082339666751
"377"	"SSI04Ef"	"Empathy"	"."	302	-0.114	-0.114497734941074	0.057831493196624	"Shibuya, A., Sakamoto, A., Ihori, N., Yukawa, S. (2004). Media bouryoku heno sesshoku, sesshoku kankyo ga kougekisei ni oyobosu choukiteki eikyou: Shougakusei heno paneru chosa [The long-term effects of media violence and its situational variables on aggression: A panel study to elementary school children]. Proceeding of the 45th convention of the Japanese Society of Social Psychology, pp. 248-249."	"Blank"	"y"	1	"F"	"y"	"Child"	"East"	"Nonexp"	"NonexpS"	NA	NA	NA	NA	"-0.114"	NA	"Japan"	-1.9798509188028	300	-0.229496142800629	0.975683038594814	1.95136607718963
"380"	"SSI04Em"	"Empathy"	"."	289	-0.137	-0.137866901333554	0.0591312395989083	"Shibuya, A., Sakamoto, A., Ihori, N., Yukawa, S. (2004). Media bouryoku heno sesshoku, sesshoku kankyo ga kougekisei ni oyobosu choukiteki eikyou: Shougakusei heno paneru chosa [The long-term effects of media violence and its situational variables on aggression: A panel study to elementary school children]. Proceeding of the 45th convention of the Japanese Society of Social Psychology, pp. 248-249."	"Blank"	"y"	1	"M"	"y"	"Child"	"East"	"Nonexp"	"NonexpS"	NA	NA	NA	NA	"-0.137"	NA	"Japan"	-2.33154086179684	287	-0.276608124890991	0.989791492898404	1.97958298579681
"406"	"SYS02EM1b"	"Empathy"	"."	1050	-0.191	-0.193374826148404	0.0309048513607707	"Sakamoto, A., Yukawa, S., Shibuya, A., & Ihori, N. (2002) Seishounen to housou ni kansuru chousa kenkyu: Terebi to terebigemu niokeru bouryoku ga seishounen no kougekisei ni oyobosu eikyou wo chuushin toshite[A survey report about the youth and broadcasting: The influence of television and videogame violence on aggression] (Unpublished)."	"Blank"	"y"	1	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"-0.1905"	"T1, T2"	"Japan"	-6.25710261120575	1048	-0.389164504270766	0.999999999714698	1.9999999994294
"411"	"SYS02EM2b"	"Empathy"	"."	780	-0.23	-0.234189466759367	0.0358748001667088	"Sakamoto, A., Yukawa, S., Shibuya, A., & Ihori, N. (2002) Seishounen to housou ni kansuru chousa kenkyu: Terebi to terebigemu niokeru bouryoku ga seishounen no kougekisei ni oyobosu eikyou wo chuushin toshite[A survey report about the youth and broadcasting: The influence of television and videogame violence on aggression] (Unpublished)."	"Blank"	"y"	2	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"-0.010500"	"-0.089000"	"."	"."	"-0.23"	"Vsc,Vs*Wtime"	"Japan"	-6.52796574952607	778	-0.472672040177118	0.999999999939897	1.99999999987979
"244"	"ISS03PBb"	"ProsBeh"	"."	780	-0.05	-0.0500417292784913	0.0358748001667088	"Ihori, N., Sakamoto, A., Shibuya, A. & Yukawa, S. (2003) Shiin betsu no terebigemu sesshoku niyoru kodomo heno eikyou: Shogakusei wo taisho nishita paneru kenkyu [Effects of violent and prosocial scenes of video games on children: A panel study on elementary school children]. Proceedings of the Fall Conference of Japan Association of Simulation and Gaming. pp.30-33."	"Blank"	"y"	1	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"-0.010500"	"-0.089000"	"."	"."	"-0.05"	"Vsc,Vs*Wtime"	"Japan"	-1.39489917841909	778	-0.100125234864352	0.918277828525103	1.83655565705021
"383"	"SSI04PBf"	"ProsBeh"	"."	302	-0.149	-0.150117574637691	0.057831493196624	"Shibuya, A., Sakamoto, A., Ihori, N., Yukawa, S. (2004). Media bouryoku heno sesshoku, sesshoku kankyo ga kougekisei ni oyobosu choukiteki eikyou: Shougakusei heno paneru chosa [The long-term effects of media violence and its situational variables on aggression: A panel study to elementary school children]. Proceeding of the 45th convention of the Japanese Society of Social Psychology, pp. 248-249."	"Blank"	"y"	1	"F"	"y"	"Child"	"East"	"Nonexp"	"NonexpS"	NA	NA	NA	NA	"-0.149"	NA	"Japan"	-2.59577552540965	300	-0.301364068053758	0.995048937754094	1.99009787550819
"386"	"SSI04PBm"	"ProsBeh"	"."	289	-0.074	-0.0741355202113153	0.0591312395989083	"Shibuya, A., Sakamoto, A., Ihori, N., Yukawa, S. (2004). Media bouryoku heno sesshoku, sesshoku kankyo ga kougekisei ni oyobosu choukiteki eikyou: Shougakusei heno paneru chosa [The long-term effects of media violence and its situational variables on aggression: A panel study to elementary school children]. Proceeding of the 45th convention of the Japanese Society of Social Psychology, pp. 248-249."	"Blank"	"y"	1	"M"	"y"	"Child"	"East"	"Nonexp"	"NonexpS"	NA	NA	NA	NA	"-0.074"	NA	"Japan"	-1.25374540960383	287	-0.148406895886088	0.894522576066327	1.78904515213265
"467"	"YS01PBb"	"ProsBeh"	"."	1050	-0.018	-0.0180019443780011	0.0309048513607707	"Yukawa, S., & Sakamoto, A. (2001). Terebi oyobi terebigemu niokeru bouryoku ga seishounen no kougekisei ni oyobosu eikyo: chugakusei oyobi koukousei wo taisho toshita juudan deta no bunseki [The effects of television and videogame violence on aggression of youth: A longitudinal study of junior high school and high school students]. Proceeding of the 42nd convention of the Japanese Society of Social Psychology, pp. 502-503. "	"Blank"	"y"	1	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"-0.018"	"T1, T2"	"Japan"	-0.582495743721712	1048	-0.0360058334175587	0.719820947497678	1.43964189499536
"302"	"My03AB"	"AggBeh"	"Third"	22	0.2085	0.211602660411235	0.229415733870562	"Mine, Y. (2003). Terebigemu to kougekikoudou: Nakayoshi no tomodachi to kakutoukei gemu wo surutoki [Video games and aggressive behavior: When playing fighting games with close friends]. Studies on Education and Psychology: Journal of the Graduate School Kyoto Women's University, 145-154. "	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Exp"	"Exp"	"."	"."	"."	"."	"0.2085"	"."	"Japan"	0.922354612916927	20	0.42637061701963	0.183668711036928	0.367337422073856
"416"	"T06AB"	"AggBeh"	"First"	14	0.5808	0.663669096993386	0.301511344577764	"Tamamiya, Y. (2006). Konpyutaagemu no bouryokusei to sougosayousei ga pureiyaa ni ataeru eikyo [The effect of violence and interaction of computer games on player]. Proceeding of the 4th joint research conference of the Game Amusement Society, pp. 15-18."	"NB"	"y"	1	"M"	"n"	"Adult"	"East"	"Exp"	"Exp"	"."	"."	"."	"."	"0.5808"	"."	"Japan"	2.20114137968104	12	1.42694588287259	0.024019164638042	0.048038329276084
"474"	"YY01ABn"	"AggBeh"	"Third"	30	-0.1888	-0.191092520563288	0.192450089729875	"Yukawa, S., & Yoshida, F. (2001). Bouryokuteki terebigemu to kougeki: Gemu _tokusei oyobi sankasei no kouka [Violent video games and aggression: The effects of game format and participation], Tsukuba Psychological Research, 23,115-127. "	"NB"	"y"	1	"M"	"n"	"Adult"	"East"	"Exp"	"Exp"	"."	"."	"."	"."	"-0.1888"	"."	"Japan"	-0.992945863686047	28	-0.384515292218054	0.835379868204738	1.67075973640948
"278"	"M06AC"	"AggCog"	"Third"	48	0.0434	0.0434272796710479	0.149071198499986	"Mori, M. (2006). Bouryoku-teki gemu no eizougenjitsusei ga kougeki ni kanrensuru ninchi ni ataeru eikyou [Effects of realistic graphics of violent video games on aggression-related cognition]. Proceeding of the 47th convention of the Japanese Society of Social Psychology, pp. 564-565."	"NB"	"y"	1	"MF"	"n"	"Adult"	"East"	"Exp"	"Exp"	"."	"."	"."	"."	"0.0434"	"."	"Japan"	0.291319048267073	46	0.0868818621663956	0.386058474262144	0.772116948524289
"476"	"YY01ACn"	"AggCog"	"Third"	30	0.622	0.728260519527885	0.192450089729875	"Yukawa, S., & Yoshida, F. (2001). Bouryokuteki terebigemu to kougeki: Gemu _tokusei oyobi sankasei no kouka [Violent video games and aggression: The effects of game format and participation], Tsukuba Psychological Research, 23,115-127. "	"NB"	"y"	1	"M"	"n"	"Adult"	"East"	"Exp"	"Exp"	"."	"."	"."	"."	"0.622"	"."	"Japan"	3.78415266290641	28	1.588726192172	0.000373629192321127	0.000747258384642254
"250"	"JK95PA"	"PhysArous"	"Third"	9	0.6319	0.744572809375957	0.408248290463863	"Joh, H., & Kondo, T. (1995). Konpyutagemu ga kodomo no jiritsusinkeikeihannou ni oyobosu eikyou [Effects of computer game on responses in the autonomic nervous system in children]. Japanese Journal of Educational Psychology, 43, 418-423."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Exp"	"Exp"	"."	"."	"."	"."	"0.6319"	"."	"Japan"	1.82382345932166	7	1.63060462982092	0.0554726078397755	0.110945215679551
"239"	"ISK03AAL"	"AggAff"	"."	771	0.1052	0.105590681716644	0.0360843918243516	"Ihori, N., Sakamoto, A., Kobayashi, K., _ Kimura, F. (2003). Does video game use grow children's aggressiveness?: Results from a panel study. Proceedings of the 34th Annual Conference of International Simulation and Gaming, Kazusa Akademia Park, Chiba, Japan. pp.221-230."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Long"	"Long"	"."	"."	"."	"."	"0.1052"	"."	"Japan"	2.92621480862499	769	0.211574006225441	0.0017661150919603	0.00353223018392061
"241"	"ISK03ABL"	"AggBeh"	"."	771	0.177	0.178883953291603	0.0360843918243516	"Ihori, N., Sakamoto, A., Kobayashi, K., _ Kimura, F. (2003). Does video game use grow children's aggressiveness?: Results from a panel study. Proceedings of the 34th Annual Conference of International Simulation and Gaming, Kazusa Akademia Park, Chiba, Japan. pp.221-230."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Long"	"Long"	"."	"."	"."	"."	"0.177"	"."	"Japan"	4.95737753215735	769	0.359679025585746	4.39745206528517e-07	8.79490413057035e-07
"295"	"MSH01ABL"	"AggBeh"	"."	216	0.16	0.161386696131526	0.0685188709827532	"Mouri, M., Sakamoto, A., Hinoguchi, Y., Sakamoto, K., & Kobayashi, K. (2001). Terebigemu shiyou to kougekisei no ingakankei no kentou: Shogakusei ni taisuru paneru chosa [Causal relationships between video game play and aggressiveness: A panel study of elementary school students]. Studies in Simulation & Gaming, 11(1), 7-15."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Long"	"Long"	"."	"."	"."	"."	"0.16"	"."	"Japan"	2.35536128685116	214	0.324176359389243	0.00970451436305535	0.0194090287261107
"243"	"ISK03ACL"	"AggCog"	"."	771	0.0894	0.0896393210244461	0.0360843918243516	"Ihori, N., Sakamoto, A., Kobayashi, K., _ Kimura, F. (2003). Does video game use grow children's aggressiveness?: Results from a panel study. Proceedings of the 34th Annual Conference of International Simulation and Gaming, Kazusa Akademia Park, Chiba, Japan. pp.221-230."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Long"	"Long"	"."	"."	"."	"."	"0.0894"	"."	"Japan"	2.48415773392508	769	0.179518828718776	0.00659883483258319	0.0131976696651664
"266"	"KSS00EM1L"	"Empathy"	"."	198	0.0504	0.0504427398465641	0.0716114874039433	"Kimura, F., Sagara, J., Sakamoto, A., Sakamoto, K., & Inaba, T. (2000). Teribigemu no shiyou to shakaitekitekiousei ni kansuru juudan deta no bunseki [An anlysis for longitudinal data concerning video game use and social adjustment]. Japanese Journal of Personality, 8, 130-132."	"NB"	"y"	1	"M"	"n"	"Child"	"East"	"Long"	"Long"	"."	"."	"."	"."	"0.0504"	"."	"Japan"	0.704394527682809	196	0.100928268482645	0.241011604202817	0.482023208405635
"268"	"KSS00EM2L"	"Empathy"	"."	177	-0.0514	-0.0514453374709332	0.0758098043578903	"Kimura, F., Sagara, J., Sakamoto, A., Sakamoto, K., & Inaba, T. (2000). Teribigemu no shiyou to shakaitekitekiousei ni kansuru juudan deta no bunseki [An anlysis for longitudinal data concerning video game use and social adjustment]. Japanese Journal of Personality, 8, 130-132."	"NB"	"y"	1	"M"	"n"	"Adult"	"East"	"Long"	"Long"	"."	"."	"."	"."	"-0.0514"	"."	"Japan"	-0.678610608570694	175	-0.102936066414956	0.750859484568915	1.50171896913783
"238"	"ISK03AA"	"AggAff"	"."	771	0.138	0.138886172011292	0.0360843918243516	"Ihori, N., Sakamoto, A., Kobayashi, K., _ Kimura, F. (2003). Does video game use grow children's aggressiveness?: Results from a panel study. Proceedings of the 34th Annual Conference of International Simulation and Gaming, Kazusa Akademia Park, Chiba, Japan. pp.221-230."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.109000"	"0.166600"	"."	"."	"0.138"	"T1irr,T2irr"	"Japan"	3.84892650227693	769	0.278666214560382	6.42443144729683e-05	0.000128488628945937
"306"	"NA06AA"	"AggAff"	"."	417	0.0237	0.0237044388470496	0.049147318718299	"National Assembly for Youth Development. (2006). Seishonen yugaikankyo taisaku suishin kenkyu houkokusho [A research report for improving harMFul environments on youth]. Tokyo: Author."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"-0.068000"	"0.077000"	"0.091000"	"."	"0.0237"	"TimeQ1,PrefQ1,Q2"	"Japan"	0.482313978976512	415	0.0474133176635615	0.31491860129935	0.629837202598701
"417"	"U06AA"	"AggAff"	"."	1395	0.2898	0.298347913033645	0.0268028133709449	"Uozumi, K (2006). Imadoki chuugakusei hakusho [A white paper on the current junior high school students], Tokyo: Kodansha. "	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.2898"	"."	"Japan"	11.1312162982511	1393	0.605587436209074	6.223056660988e-28	1.2446113321976e-27
"420"	"US03AA"	"AggAff"	"."	391	0.535	0.597124127216971	0.050767308256681	"Urashima, M., & Suzuki, K. (2003). Konpyuuta gemu ga kodomo no koudou ni oyobosu eikyo [The effects of playing with computer games on children’s behavior], Journal of Child Health, 50, 50-56. "	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.535"	"."	"Japan"	11.7619812379631	389	1.26649392612377	7.78097041410179e-28	1.55619408282036e-27
"158"	"EHY07AB"	"AggBeh"	"."	2205	0.1204	0.120986892352674	0.0213103872963671	"Endo, T., Hoshiyama, K., Yasuda, M., & Saito, Y. (2007). Asobi ga jidou no shinshin ni ataeru eikyo ni tsuite: Jidou no kougekisei shakaisei ni chumokushite [The effect of play on psychological aspect of children: Focusing on aggression and social development of children]. Journal of Applied Educational Research, 12, 25-34."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.1204"	"."	"Japan"	5.6773671294702	2203	0.242564545357331	7.74155656592073e-09	1.54831131318415e-08
"232"	"IC00AB"	"AggBeh"	"."	1230	0.131	0.131757175425364	0.0285481334769959	"Information and Communications Policy Bureau, Ministry of Posts and Telecommunications (2000). Kodomo no terebi to terebigemu heno sesshokujoukyou ni kansuru ankeeto chosa houkokusho [A survey report of children’ exposure to television and video games], Tokyo: Author. "	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.131"	"."	"Japan"	4.61526409534038	1228	0.264277445717282	2.16892011211515e-06	4.3378402242303e-06
"240"	"ISK03AB"	"AggBeh"	"."	771	0.1924	0.194828237682617	0.0360843918243516	"Ihori, N., Sakamoto, A., Kobayashi, K., _ Kimura, F. (2003). Does video game use grow children's aggressiveness?: Results from a panel study. Proceedings of the 34th Annual Conference of International Simulation and Gaming, Kazusa Akademia Park, Chiba, Japan. pp.221-230."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.190300"	"0.194600"	"."	"."	"0.1924"	"T1p&v; T2p&v"	"Japan"	5.39923850264637	769	0.392126257602396	4.46231150059942e-08	8.92462300119884e-08
"282"	"M96ABF"	"AggBeh"	"."	145	-0.1565	-0.157796789842735	0.0839181358296689	"Masuda, K. (1996). Daigakusei niokeru konpyuuta, Jouhoukyouiku heno ishiki, oyobi kako, genzai no bideogemuasobi no jittai to seikakutokusei tono kankei [Attitudes toward computer and informational education, and relationships between past and present video game play and personalities among university students], Kinjogakuin Daigaku Ronsyu [Bulletin of Kinjogakuin University], 22, 53-69."	"NB"	"y"	1	"F"	"n"	"Adult"	"East"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"-0.1565"	"."	"Japan"	-1.88036576697819	143	-0.316904915472962	0.968953971137619	1.93790794227524
"283"	"M96ABM"	"AggBeh"	"."	91	0.2068	0.209826055319633	0.106600358177805	"Masuda, K. (1996). Daigakusei niokeru konpyuuta, Jouhoukyouiku heno ishiki, oyobi kako, genzai no bideogemuasobi no jittai to seikakutokusei tono kankei [Attitudes toward computer and informational education, and relationships between past and present video game play and personalities among university students], Kinjogakuin Daigaku Ronsyu [Bulletin of Kinjogakuin University], 22, 53-69."	"NB"	"y"	1	"M"	"n"	"Adult"	"East"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.2068"	"."	"Japan"	1.96834287338558	89	0.422738231832094	0.0260704235206615	0.0521408470413229
"294"	"MSH01AB"	"AggBeh"	"."	216	0.1451	0.146131372693553	0.0685188709827532	"Mouri, M., Sakamoto, A., Hinoguchi, Y., Sakamoto, K., & Kobayashi, K. (2001). Terebigemu shiyou to kougekisei no ingakankei no kentou: Shogakusei ni taisuru paneru chosa [Causal relationships between video game play and aggressiveness: A panel study of elementary school students]. Studies in Simulation & Gaming, 11(1), 7-15."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.130000"	"0.160000"	"."	"."	"0.1451"	"T1,T2"	"Japan"	2.13271717116202	214	0.293304038100976	0.0170435138565876	0.0340870277131753
"307"	"NA06AB"	"AggBeh"	"."	438	0.2039	0.206798379923224	0.0479463301485384	"National Assembly for Youth Development. (2006). Seishonen yugaikankyo taisaku suishin kenkyu houkokusho [A research report for improving harMFul environments on youth]. Tokyo: Author."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.229000"	"0.310000"	"0.158000"	"0.065000"	"0.2039"	"TimeQ1,Q2;PrefQ1,Q2"	"Japan"	4.31312217812207	436	0.416551020000493	9.96336205945118e-06	1.99267241189024e-05
"233"	"IC00AC"	"AggCog"	"."	1230	0.138	0.138886172011292	0.0285481334769959	"Information and Communications Policy Bureau, Ministry of Posts and Telecommunications (2000). Kodomo no terebi to terebigemu heno sesshokujoukyou ni kansuru ankeeto chosa houkokusho [A survey report of children’ exposure to television and video games], Tokyo: Author. "	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.138"	"."	"Japan"	4.86498257839542	1228	0.278666214560382	6.46591804353224e-07	1.29318360870645e-06
"242"	"ISK03AC"	"AggCog"	"."	771	0.155	0.15625949779936	0.0360843918243516	"Ihori, N., Sakamoto, A., Kobayashi, K., _ Kimura, F. (2003). Does video game use grow children's aggressiveness?: Results from a panel study. Proceedings of the 34th Annual Conference of International Simulation and Gaming, Kazusa Akademia Park, Chiba, Japan. pp.221-230."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.154900"	"0.155100"	"."	"."	"0.155"	"T1hos, T2hos"	"Japan"	4.33039022965902	769	0.313792346826967	8.4274174674044e-06	1.68548349348088e-05
"308"	"NA06AC"	"AggCog"	"."	436	0.139	0.139905729509726	0.0480569331332213	"National Assembly for Youth Development. (2006). Seishonen yugaikankyo taisaku suishin kenkyu houkokusho [A research report for improving harMFul environments on youth]. Tokyo: Author."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.127000"	"0.155000"	"."	"."	"0.139"	"Time, pref"	"Japan"	2.91124964470549	434	0.280725173004334	0.00189265914457955	0.00378531828915909
"265"	"KSS00EM1"	"Empathy"	"."	198	0.0335	0.0335125402367187	0.0716114874039433	"Kimura, F., Sagara, J., Sakamoto, A., Sakamoto, K., & Inaba, T. (2000). Teribigemu no shiyou to shakaitekitekiousei ni kansuru juudan deta no bunseki [An anlysis for longitudinal data concerning video game use and social adjustment]. Japanese Journal of Personality, 8, 130-132."	"NB"	"y"	1	"M"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.024000"	"0.042900"	"."	"."	"0.0335"	"T1, T2"	"Japan"	0.467977156342005	196	0.0670376270481796	0.320160438550723	0.640320877101445
"267"	"KSS00EM2"	"Empathy"	"."	177	0.0751	0.075241667965484	0.0758098043578903	"Kimura, F., Sagara, J., Sakamoto, A., Sakamoto, K., & Inaba, T. (2000). Teribigemu no shiyou to shakaitekitekiousei ni kansuru juudan deta no bunseki [An anlysis for longitudinal data concerning video game use and social adjustment]. Japanese Journal of Personality, 8, 130-132."	"NB"	"y"	1	"M"	"n"	"Adult"	"East"	"Nonexp"	"Nonexp"	"0.125700"	"0.023900"	"."	"."	"0.0751"	"T1, T2"	"Japan"	0.992505766276296	175	0.150625364895764	0.161160602388921	0.322321204777842
"309"	"NA06EM"	"Empathy"	"."	375	-0.144	-0.145007897899001	0.0518475847365213	"National Assembly for Youth Development. (2006). Seishonen yugaikankyo taisaku suishin kenkyu houkokusho [A research report for improving harMFul environments on youth]. Tokyo: Author."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"-0.144"	"."	"Japan"	-2.79681104984738	373	-0.291033239308828	0.997285830830914	1.99457166166183
